molecule,smiles,Erel_eV,
hc_c40h22_0pent_2799,c1ccc2c(c1)ccc1c2c2ccccc2c2cc3ccc4cccc5c6c7ccccc7ccc6c(c21)c3c45,0.983,
hc_c40h22_0pent_28,c1ccc2c(c1)ccc1c3cccc4c5c6ccccc6c6ccccc6c5c5cc6ccccc6c(c21)c5c34,1.349,
hc_c40h22_0pent_280,c1ccc2c(c1)ccc1c2ccc2ccc3c(ccc4ccc5c6cccc7ccc8cccc(c8c76)c5c43)c21,0.798,
hc_c40h22_0pent_2801,c1ccc2c(c1)ccc1c3ccccc3c3c4ccccc4c4cc5ccc6cccc7ccc(c5c67)c4c3c21,0.802,
hc_c40h22_0pent_2802,c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3cc4ccc5cccc6ccc(c4c56)c3c12,1.085,
hc_c40h22_0pent_2803,c1ccc2c(c1)ccc1ccc3c(c4ccccc4c4cc5ccc6cccc7c8ccccc8c(c43)c5c67)c12,0.894,
hc_c40h22_0pent_2804,c1ccc2c(c1)ccc1c3ccccc3c3c4c(cc5ccc6cccc7ccc4c5c67)c4ccccc4c3c21,1.062,
hc_c40h22_0pent_2807,c1ccc2c(c1)ccc1ccc3c4ccccc4c4c(cc5ccc6cccc7c8ccccc8c4c5c67)c3c12,0.886,
hc_c40h22_0pent_2808,c1ccc2c(c1)ccc1c3ccccc3c3c(cc4ccc5cccc6c7ccc8ccccc8c7c3c4c56)c21,0.887,
hc_c40h22_0pent_2809,c1ccc2c(c1)ccc1c3ccc4ccc5ccccc5c4c3c3c(cc4ccc5cccc6ccc3c4c56)c21,0.795,
hc_c40h22_0pent_281,c1ccc2cc3c(ccc4ccc5c(ccc6ccc7c8cccc9ccc%10cccc(c%10c98)c7c65)c43)cc2c1,0.936,
hc_c40h22_0pent_2810,c1ccc2c(c1)ccc1ccc3c4ccc5ccccc5c4c4c5ccc6cccc7ccc(cc4c3c12)c5c76,0.838,
hc_c40h22_0pent_2811,c1ccc2c(c1)ccc1ccc3ccc4c5ccccc5c5c6ccc7cccc8ccc(cc5c4c3c12)c6c87,0.778,
hc_c40h22_0pent_2812,c1ccc2c(c1)ccc1ccc3ccc4ccc5c6cc7ccc8cccc9ccc(c6ccc5c4c3c12)c7c89,0.601,
hc_c40h22_0pent_2813,c1ccc2cc3c(ccc4ccc5ccc6c7cc8ccc9cccc%10ccc(c7ccc6c5c43)c8c9%10)cc2c1,0.663,
hc_c40h22_0pent_2814,c1ccc2c(c1)ccc1c2ccc2ccc3ccc4c5cc6ccc7cccc8ccc(c5ccc4c3c21)c6c78,0.501,
hc_c40h22_0pent_2815,c1ccc2c(c1)ccc1cc3ccc4ccc5c6cc7ccc8cccc9ccc(c6ccc5c4c3cc12)c7c89,0.388,
hc_c40h22_0pent_2816,c1ccc2cc3cc4c(ccc5ccc6c7cc8ccc9cccc%10ccc(c7ccc6c54)c8c9%10)cc3cc2c1,0.784,
hc_c40h22_0pent_2817,c1ccc2c(c1)ccc1cc3c(ccc4ccc5c6cc7ccc8cccc9ccc(c6ccc5c43)c7c89)cc12,0.395,
hc_c40h22_0pent_2818,c1ccc2cc3c(cc2c1)c1ccccc1c1ccc2c4cc5ccc6cccc7ccc(c4ccc2c13)c5c67,0.454,
hc_c40h22_0pent_2819,c1ccc2cc3c(ccc4c5ccccc5c5c6cc7ccc8cccc9ccc(c6ccc5c34)c7c89)cc2c1,0.825,
hc_c40h22_0pent_282,c1ccc2c(c1)ccc1ccc3ccc4c(ccc5ccc6c7cccc8ccc9cccc(c9c87)c6c54)c3c12,0.959,
hc_c40h22_0pent_2820,c1ccc2cc3c(ccc4ccc5c6cc7c8ccccc8c8cccc9ccc(c6ccc5c43)c7c98)cc2c1,0.457,
hc_c40h22_0pent_2821,c1ccc2cc3c(ccc4ccc5c6cc7ccc8c9ccccc9cc9ccc(c6ccc5c43)c7c98)cc2c1,0.657,
hc_c40h22_0pent_2822,c1ccc2cc3c(ccc4ccc5c6cc7ccc8cc9ccccc9c9ccc(c6ccc5c43)c7c89)cc2c1,0.57,
hc_c40h22_0pent_2823,c1ccc2cc3c(ccc4ccc5c6cc7ccc8cccc9c%10ccccc%10c(c6ccc5c43)c7c89)cc2c1,0.77,
hc_c40h22_0pent_2824,c1ccc2cc3c(ccc4ccc5c6cc7ccc8cccc9ccc(c6c6ccccc6c5c43)c7c89)cc2c1,1.061,
hc_c40h22_0pent_2825,c1ccc2c(c1)ccc1c2ccc2c3ccccc3c3c4cc5ccc6cccc7ccc(c4ccc3c12)c5c67,0.643,
hc_c40h22_0pent_2826,c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5c6ccccc6c6cccc7ccc(c4ccc3c21)c5c76,0.319,
hc_c40h22_0pent_2827,c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6c7ccccc7cc7ccc(c4ccc3c21)c5c76,0.526,
hc_c40h22_0pent_2828,c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6cc7ccccc7c7ccc(c4ccc3c21)c5c67,0.427,
hc_c40h22_0pent_2829,c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6cccc7c8ccccc8c(c4ccc3c21)c5c67,0.57,
hc_c40h22_0pent_283,c1ccc2c(c1)ccc1ccc3ccc4cc5ccc6c7cccc8ccc9cccc(c6c5cc4c3c12)c9c87,0.712,
hc_c40h22_0pent_2830,c1ccc2c(c1)ccc1c2ccc2ccc3c4cc5ccc6cccc7ccc(c4c4ccccc4c3c21)c5c67,0.914,
hc_c40h22_0pent_2831,c1cc2ccc3cc4c(ccc5c4ccc4ccc6c7ccccc7c7ccccc7c6c45)c4ccc(c1)c2c34,0.503,
hc_c40h22_0pent_2832,c1ccc2c(c1)ccc1c2ccc2c1ccc1ccc3c4cc5ccc6cccc7ccc(c4ccc3c12)c5c67,0.368,
hc_c40h22_0pent_2833,c1ccc2cc3c(ccc4c3ccc3ccc5c6cc7ccc8cccc9ccc(c6ccc5c34)c7c89)cc2c1,0.544,
hc_c40h22_0pent_2834,c1ccc2c(c1)ccc1ccc3c(ccc4ccc5c6cc7ccc8cccc9ccc(c6ccc5c43)c7c89)c12,0.709,
hc_c40h22_0pent_2835,c1ccc2c(c1)ccc1ccc3c4ccccc4c4c5cc6ccc7cccc8ccc(c5ccc4c3c12)c6c78,0.757,
hc_c40h22_0pent_2836,c1ccc2c(c1)ccc1c3ccc4ccccc4c3c3c4cc5ccc6cccc7ccc(c4ccc3c21)c5c67,0.77,
hc_c40h22_0pent_2837,c1ccc2c(c1)ccc1ccc3cc4ccc5c(ccc6c5cc5ccc7cccc8ccc6c5c78)c4cc3c12,0.442,
hc_c40h22_0pent_2838,c1ccc2cc3c(ccc4cc5ccc6c(ccc7c6cc6ccc8cccc9ccc7c6c89)c5cc43)cc2c1,0.311,
hc_c40h22_0pent_2839,c1ccc2c(c1)ccc1c3cc4c(ccc5c4ccc4c5cc5ccc6cccc7ccc4c5c67)cc3ccc21,0.229,
hc_c40h22_0pent_284,c1ccc2cc3c(ccc4ccc5cc6ccc7c8cccc9ccc%10cccc(c7c6cc5c43)c%10c98)cc2c1,0.743,
hc_c40h22_0pent_2840,c1ccc2c(c1)ccc1cc3c4ccccc4c4c(ccc5c4cc4ccc6cccc7ccc5c4c67)c3cc12,0.393,
hc_c40h22_0pent_2841,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4cc4ccc6cccc7c8ccccc8c5c4c67)c3cc12,0.41,
hc_c40h22_0pent_2842,c1ccc2c(c1)ccc1cc3ccc4c5cc6ccc7cccc8ccc(c5c5ccccc5c4c3cc12)c6c78,0.787,
hc_c40h22_0pent_2843,c1ccc2c(c1)ccc1cc3cc4ccc5c(ccc6c5cc5ccc7cccc8ccc6c5c78)c4cc3cc12,0.42,
hc_c40h22_0pent_2845,c1ccc2c(c1)ccc1cc3cc4c(ccc5c4ccc4c5cc5ccc6cccc7ccc4c5c67)cc3cc12,0.426,
hc_c40h22_0pent_2846,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c4ccc2c1cc1ccc3cccc4ccc2c1c34,0.745,
hc_c40h22_0pent_2847,c1ccc2cc3cc4c(ccc5c4ccc4c5cc5c6ccccc6c6cccc7ccc4c5c76)cc3cc2c1,0.532,
hc_c40h22_0pent_2848,c1ccc2cc3cc4c(ccc5c4ccc4c5cc5ccc6c7ccccc7cc7ccc4c5c76)cc3cc2c1,0.752,
hc_c40h22_0pent_2849,c1ccc2cc3cc4c(ccc5c4ccc4c5cc5ccc6cc7ccccc7c7ccc4c5c67)cc3cc2c1,0.638,
hc_c40h22_0pent_285,c1ccc2c(c1)ccc1c2ccc2ccc3cc4ccc5c6cccc7ccc8cccc(c5c4cc3c21)c8c76,0.585,
hc_c40h22_0pent_2850,c1ccc2cc3cc4c(ccc5c4ccc4c5cc5ccc6cccc7c8ccccc8c4c5c67)cc3cc2c1,0.81,
hc_c40h22_0pent_2851,c1ccc2cc3cc4c(ccc5c6cc7ccc8cccc9ccc(c6c6ccccc6c45)c7c89)cc3cc2c1,1.011,
hc_c40h22_0pent_2852,c1ccc2c(c1)ccc1cc3c(cc12)c1ccccc1c1c3ccc2c1cc1ccc3cccc4ccc2c1c34,0.393,
hc_c40h22_0pent_2853,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4cc4c5ccccc5c5cccc6ccc3c4c65)cc12,0.123,
hc_c40h22_0pent_2854,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4cc4ccc5cccc6c7ccccc7c3c4c56)cc12,0.406,
hc_c40h22_0pent_2855,c1ccc2c(c1)ccc1cc3c(ccc4c5cc6ccc7cccc8ccc(c5c5ccccc5c34)c6c78)cc12,0.591,
hc_c40h22_0pent_2856,c1cc2ccc3cc4c5ccc6cc7c8ccccc8c8ccccc8c7cc6c5ccc4c4ccc(c1)c2c34,0.153,
hc_c40h22_0pent_2857,c1ccc2c(c1)ccc1c3cc4ccc5c(ccc6c5cc5ccc7cccc8ccc6c5c78)c4cc3ccc21,0.223,
hc_c40h22_0pent_2858,c1ccc2cc3c(ccc4cc5c(ccc6c5ccc5c6cc6ccc7cccc8ccc5c6c78)cc43)cc2c1,0.307,
hc_c40h22_0pent_2859,c1ccc2c(c1)ccc1ccc3cc4c(ccc5c4ccc4c5cc5ccc6cccc7ccc4c5c67)cc3c12,0.447,
hc_c40h22_0pent_286,c1ccc2c(c1)ccc1ccc3cc4ccc5c6cccc7ccc8cc9ccccc9c(c5c4cc3c12)c8c76,0.838,
hc_c40h22_0pent_2860,c1ccc2cc3c(cc2c1)c1ccc2c(cc4ccc5cccc6ccc2c4c56)c1c1ccc2ccccc2c31,0.786,
hc_c40h22_0pent_2861,c1ccc2cc3c(cc2c1)c1cc2ccccc2cc1c1c3ccc2c1cc1ccc3cccc4ccc2c1c34,0.573,
hc_c40h22_0pent_2862,c1ccc2cc3c(cc2c1)c1ccc2ccccc2c1c1c3ccc2c3ccc4cccc5ccc(cc21)c3c54,0.664,
hc_c40h22_0pent_2863,c1ccc2cc3c(ccc4c3ccc3c4cc4c5c6ccccc6ccc5c5cccc6ccc3c4c65)cc2c1,0.508,
hc_c40h22_0pent_2864,c1ccc2cc3c(ccc4c3ccc3c4cc4c5cc6ccccc6cc5c5cccc6ccc3c4c65)cc2c1,0.341,
hc_c40h22_0pent_2865,c1ccc2cc3c(ccc4c3ccc3c4cc4c5ccc6ccccc6c5c5cccc6ccc3c4c65)cc2c1,0.55,
hc_c40h22_0pent_2866,c1ccc2cc3c(ccc4c3ccc3c4cc4c5ccccc5c5c6ccccc6cc6ccc3c4c65)cc2c1,0.666,
hc_c40h22_0pent_2867,c1ccc2cc3c(ccc4c3ccc3c4cc4c5ccccc5c5cccc6c7ccccc7c3c4c56)cc2c1,0.463,
hc_c40h22_0pent_2868,c1ccc2cc3c(ccc4c5cc6c7ccccc7c7cccc8ccc(c5c5ccccc5c34)c6c87)cc2c1,0.85,
hc_c40h22_0pent_2869,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4cc4c6ccccc6c6cccc7ccc5c4c76)c3cc12,0.131,
hc_c40h22_0pent_287,c1ccc2c(c1)ccc1cc3ccc4cc5ccc6c7cccc8ccc9cccc(c6c5cc4c3cc12)c9c87,0.349,
hc_c40h22_0pent_2870,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1cc1c3ccccc3c3cccc4ccc2c1c43,0.398,
hc_c40h22_0pent_2871,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5c6c(ccc7ccccc76)cc6ccc3c4c65)cc2c1,0.639,
hc_c40h22_0pent_2872,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5c6ccc7ccccc7c6cc6ccc3c4c65)cc2c1,0.398,
hc_c40h22_0pent_2873,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5c6ccccc6cc6c7ccccc7c3c4c56)cc2c1,0.634,
hc_c40h22_0pent_2874,c1ccc2cc3c(ccc4c5cc6ccc7c8ccccc8cc8ccc(c5c5ccccc5c34)c6c87)cc2c1,1.058,
hc_c40h22_0pent_2875,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4cc4ccc6c7ccccc7cc7ccc5c4c76)c3cc12,0.346,
hc_c40h22_0pent_2876,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4cc4ccc5c6ccccc6cc6ccc3c4c65)cc12,0.339,
hc_c40h22_0pent_2877,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1cc1ccc3c4ccccc4cc4ccc2c1c43,0.647,
hc_c40h22_0pent_2878,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cc6ccccc6c6c7ccccc7c3c4c56)cc2c1,0.998,
hc_c40h22_0pent_2879,c1ccc2cc3c(ccc4c5cc6ccc7cc8ccccc8c8ccc(c5c5ccccc5c34)c6c78)cc2c1,0.978,
hc_c40h22_0pent_288,c1ccc2cc3cc4c(ccc5cc6ccc7c8cccc9ccc%10cccc(c7c6cc54)c%10c98)cc3cc2c1,0.712,
hc_c40h22_0pent_2880,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4cc4ccc6cc7ccccc7c7ccc5c4c67)c3cc12,0.243,
hc_c40h22_0pent_2881,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4cc4ccc5cc6ccccc6c6ccc3c4c56)cc12,0.234,
hc_c40h22_0pent_2882,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1cc1ccc3cc4ccccc4c4ccc2c1c34,0.531,
hc_c40h22_0pent_2883,c1ccc2cc3c(ccc4c3ccc3c4cc4c5ccccc5c5cc6ccccc6c6ccc3c4c65)cc2c1,0.289,
hc_c40h22_0pent_2884,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cc6c7ccccc7ccc6c6ccc3c4c56)cc2c1,0.327,
hc_c40h22_0pent_2885,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cc6ccc7ccccc7c6c6ccc3c4c56)cc2c1,0.567,
hc_c40h22_0pent_2886,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c1cc1ccc3cccc4c5ccccc5c2c1c34,0.669,
hc_c40h22_0pent_2887,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cccc6c7c8ccccc8ccc7c3c4c56)cc2c1,0.857,
hc_c40h22_0pent_2888,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cccc6c7cc8ccccc8cc7c3c4c56)cc2c1,0.625,
hc_c40h22_0pent_2889,c1ccc2cc3c(ccc4c3ccc3c4cc4ccc5cccc6c7ccc8ccccc8c7c3c4c56)cc2c1,0.709,
hc_c40h22_0pent_289,c1ccc2c(c1)ccc1cc3c(ccc4cc5ccc6c7cccc8ccc9cccc(c6c5cc43)c9c87)cc12,0.358,
hc_c40h22_0pent_2890,c1ccc2cc3c(cc2c1)c1ccccc1c1c2cc4ccc5cccc6ccc(c2c2ccccc2c31)c4c56,0.819,
hc_c40h22_0pent_2891,c1ccc2cc3c(ccc4c5cc6ccc7cccc8c9ccccc9c(c5c5ccccc5c34)c6c78)cc2c1,1.06,
hc_c40h22_0pent_2892,c1ccc2cc3c(ccc4c5cc6ccc7cccc8ccc(c6c78)c5c5c6ccccc6ccc5c34)cc2c1,1.055,
hc_c40h22_0pent_2893,c1ccc2cc3c(ccc4c5cc6ccc7cccc8ccc(c5c5ccc9ccccc9c5c34)c6c78)cc2c1,1.062,
hc_c40h22_0pent_2894,c1ccc2c(c1)ccc1ccc3c4ccc5c(cc6ccc7cccc8ccc5c6c78)c4c4ccccc4c3c12,0.955,
hc_c40h22_0pent_2895,c1ccc2c(c1)ccc1c3ccc4c5ccc6cccc7ccc(cc4c3c3c4ccccc4ccc3c21)c5c76,0.888,
hc_c40h22_0pent_2896,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2c3c4ccccc4ccc3c3cccc4ccc1c2c43,0.329,
hc_c40h22_0pent_2897,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2c3ccc4ccccc4c3c3cccc4ccc1c2c43,0.371,
hc_c40h22_0pent_2898,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2c3ccccc3c3c4ccccc4cc4ccc1c2c43,0.492,
hc_c40h22_0pent_2899,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2c3ccccc3c3cccc4c5ccccc5c1c2c34,0.286,
hc_c40h22_0pent_29,c1ccc2c(c1)cc1c3c4ccccc4c4ccccc4c3c3c4ccccc4cc4c5ccccc5c2c1c43,1.041,
hc_c40h22_0pent_290,c1ccc2cc3c(cc2c1)c1ccccc1c1cc2ccc4c5cccc6ccc7cccc(c4c2cc31)c7c65,0.389,
hc_c40h22_0pent_2900,c1ccc2c(c1)ccc1c2ccc2c3cc4c5ccccc5c5cccc6ccc(c3c3ccccc3c12)c4c65,0.457,
hc_c40h22_0pent_2901,c1ccc2c(c1)c1ccccc1c1c2ccc2c3cc4c5ccccc5c5cccc6ccc(c3ccc21)c4c65,0.297,
hc_c40h22_0pent_2902,c1ccc2c(c1)ccc1ccc3c4ccc5c(cc6c7ccccc7c7cccc8ccc5c6c87)c4ccc3c12,0.312,
hc_c40h22_0pent_2903,c1ccc2c(c1)ccc1c3ccc4c(cc5c6ccccc6c6cccc7ccc4c5c76)c3c3ccccc3c21,0.493,
hc_c40h22_0pent_2904,c1ccc2c(c1)c1ccccc1c1c2ccc2c3cc4ccc5cccc6c7ccccc7c(c3ccc21)c4c56,0.548,
hc_c40h22_0pent_2905,c1ccc2c(c1)ccc1ccc3c4ccc5c(cc6ccc7cccc8c9ccccc9c5c6c78)c4ccc3c12,0.583,
hc_c40h22_0pent_2906,c1ccc2c(c1)ccc1c3ccc4c(cc5ccc6cccc7c8ccccc8c4c5c67)c3c3ccccc3c21,0.755,
hc_c40h22_0pent_2907,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2ccc3cccc4c5c6ccccc6ccc5c1c2c34,0.671,
hc_c40h22_0pent_2908,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2ccc3cccc4c5ccc6ccccc6c5c1c2c34,0.526,
hc_c40h22_0pent_2909,c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5cccc6ccc(c4c56)c3c3c4ccccc4ccc3c12,0.731,
hc_c40h22_0pent_291,c1ccc2cc3c(ccc4cc5c6ccccc6c6c7cccc8ccc9cccc(c9c87)c6c5cc43)cc2c1,0.807,
hc_c40h22_0pent_2910,c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5cccc6ccc(c3c3ccc7ccccc7c3c12)c4c56,0.875,
hc_c40h22_0pent_2911,c1cc2ccc3cc4c5ccc6c7ccccc7c7ccccc7c6c5c5ccccc5c4c4ccc(c1)c2c34,0.88,
hc_c40h22_0pent_2912,c1ccc2c(c1)ccc1ccc3c(ccc4c5cc6ccc7cccc8ccc(c5c5ccccc5c34)c6c78)c12,0.726,
hc_c40h22_0pent_2913,c1ccc2c(c1)ccc1c2c2ccccc2c2c3cc4ccc5cccc6ccc(c3c3ccccc3c12)c4c56,1.114,
hc_c40h22_0pent_2914,c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5cccc6c7ccccc7c(c3c3ccccc3c12)c4c56,0.873,
hc_c40h22_0pent_2915,c1ccc2c(c1)ccc1c3ccccc3c3ccc4c5cc6ccc7cccc8ccc(c5ccc4c3c21)c6c78,0.527,
hc_c40h22_0pent_2916,c1ccc2c(c1)ccc1c2c2ccccc2c2ccc3c4cc5ccc6cccc7ccc(c4ccc3c21)c5c67,0.643,
hc_c40h22_0pent_2917,c1ccc2c(c1)ccc1c3ccccc3c3c4ccc5c(cc6ccc7cccc8ccc5c6c78)c4ccc3c21,0.636,
hc_c40h22_0pent_2918,c1cc2ccc3cc4c(ccc5c4c4ccccc4c4c6ccccc6c6ccccc6c54)c4ccc(c1)c2c34,1.155,
hc_c40h22_0pent_2919,c1ccc2c(c1)ccc1ccc3c4ccc5c(ccc6c5cc5ccc7cccc8ccc6c5c78)c4ccc3c12,0.37,
hc_c40h22_0pent_292,c1ccc2cc3c(ccc4cc5ccc6c(c5cc43)c3cccc4ccc5cc7ccccc7c6c5c43)cc2c1,0.874,
hc_c40h22_0pent_2920,c1ccc2cc3c(ccc4c3ccc3c4ccc4c3ccc3c4cc4ccc5cccc6ccc3c4c56)cc2c1,0.294,
hc_c40h22_0pent_2921,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c1ccc1c2cc2ccc3cccc4ccc1c2c34,0.129,
hc_c40h22_0pent_2922,c1cc2ccc3cc4c5ccc6c(ccc7c8ccccc8c8ccccc8c67)c5ccc4c4ccc(c1)c2c34,0.363,
hc_c40h22_0pent_2923,c1ccc2c(c1)ccc1c2ccc2c3ccc4c(cc5ccc6cccc7ccc4c5c67)c3c3ccccc3c12,0.559,
hc_c40h22_0pent_2924,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c1cc1c3ccccc3c3cccc4ccc2c1c43,0.071,
hc_c40h22_0pent_2925,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2c1cc1ccc3cccc4c5ccccc5c2c1c34,0.346,
hc_c40h22_0pent_2926,c1ccc2c(c1)ccc1c2ccc2c1ccc1c3cc4ccc5cccc6ccc(c3c3ccccc3c21)c4c56,0.519,
hc_c40h22_0pent_2927,c1ccc2c(c1)ccc1c3ccc4c5cc6ccc7cccc8ccc(c5ccc4c3c3ccccc3c21)c6c78,0.564,
hc_c40h22_0pent_2928,c1ccc2cc3c(ccc4c5ccc6c(cc7ccc8cccc9ccc6c7c89)c5c5ccccc5c34)cc2c1,0.936,
hc_c40h22_0pent_2929,c1ccc2cc3c(ccc4c3ccc3c4ccc4c3cc3c5ccccc5c5cccc6ccc4c3c65)cc2c1,0.245,
hc_c40h22_0pent_293,c1ccc2cc3c(ccc4cc5ccc6c7cc8ccccc8c8ccc9cccc(c6c5cc43)c9c87)cc2c1,0.547,
hc_c40h22_0pent_2930,c1ccc2cc3c(ccc4c3ccc3c4ccc4c3cc3ccc5c6ccccc6cc6ccc4c3c65)cc2c1,0.44,
hc_c40h22_0pent_2931,c1ccc2cc3c(ccc4c3ccc3c4ccc4c3cc3ccc5cc6ccccc6c6ccc4c3c56)cc2c1,0.349,
hc_c40h22_0pent_2932,c1ccc2cc3c(ccc4c3ccc3c4ccc4c3cc3ccc5cccc6c7ccccc7c4c3c56)cc2c1,0.507,
hc_c40h22_0pent_2933,c1ccc2cc3c(ccc4c3ccc3c5cc6ccc7cccc8ccc(c5c5ccccc5c43)c6c78)cc2c1,0.67,
hc_c40h22_0pent_2934,c1ccc2cc3c(cc2c1)c1ccccc1c1c3ccc2c3cc4ccc5cccc6ccc(c3ccc21)c4c56,0.469,
hc_c40h22_0pent_2935,c1ccc2c(c1)ccc1cc3c(ccc4c3ccc3c4ccc4c3cc3ccc5cccc6ccc4c3c56)cc12,0.172,
hc_c40h22_0pent_2936,c1ccc2cc3cc4c(ccc5c4ccc4c5ccc5c4cc4ccc6cccc7ccc5c4c67)cc3cc2c1,0.574,
hc_c40h22_0pent_2937,c1ccc2c(c1)ccc1cc3ccc4c(ccc5c4ccc4c5cc5ccc6cccc7ccc4c5c67)c3cc12,0.189,
hc_c40h22_0pent_2938,c1ccc2c(c1)ccc1c2ccc2ccc3c4ccc5c(cc6ccc7cccc8ccc5c6c78)c4ccc3c21,0.373,
hc_c40h22_0pent_2939,c1ccc2cc3c(ccc4ccc5c6ccc7c(cc8ccc9cccc%10ccc7c8c9%10)c6ccc5c43)cc2c1,0.518,
hc_c40h22_0pent_294,c1ccc2cc3c(ccc4cc5ccc6c7cccc8c9ccccc9c9cccc(c6c5cc43)c9c87)cc2c1,0.418,
hc_c40h22_0pent_2940,c1ccc2c(c1)ccc1ccc3ccc4c5ccc6c(cc7ccc8cccc9ccc6c7c89)c5ccc4c3c12,0.526,
hc_c40h22_0pent_2941,c1ccc2c(c1)ccc1ccc3c4c5cc6ccc7cccc8ccc(c5ccc4c4ccccc4c3c12)c6c78,0.863,
hc_c40h22_0pent_2942,c1cc2ccc3cc4c(ccc5c6ccccc6c6c7ccccc7c7ccccc7c6c45)c4ccc(c1)c2c34,0.694,
hc_c40h22_0pent_2943,c1ccc2c(c1)ccc1c2c2ccccc2c2ccc3c(cc4ccc5cccc6c7ccccc7c3c4c56)c21,0.82,
hc_c40h22_0pent_2944,c1ccc2c(c1)ccc1c2c2ccccc2c2c3ccccc3c3c4ccc5cccc6ccc(cc3c12)c4c65,1.093,
hc_c40h22_0pent_2945,c1ccc2c(c1)ccc1c2c2ccc3ccccc3c2c2ccc3c(cc4ccc5cccc6ccc3c4c56)c12,0.95,
hc_c40h22_0pent_2946,c1ccc2c(c1)ccc1c3ccc4c(cc5ccc6cccc7ccc4c5c67)c3c3ccc4ccccc4c3c21,0.911,
hc_c40h22_0pent_2947,c1ccc2c(c1)ccc1ccc3c4ccccc4c4ccc5c6ccc7cccc8ccc(cc5c4c3c12)c6c87,0.586,
hc_c40h22_0pent_2948,c1ccc2c(c1)ccc1c2ccc2c1cc1c3c(ccc4ccc5ccccc5c43)c3cccc4ccc2c1c43,0.447,
hc_c40h22_0pent_2949,c1ccc2c(c1)ccc1c2ccc2c1cc1c3ccc4ccccc4c3c3cccc4c5ccccc5c2c1c43,0.65,
hc_c40h22_0pent_295,c1ccc2cc3c(ccc4cc5ccc6c7cccc8ccc9c%10ccccc%10cc(c6c5cc43)c9c87)cc2c1,0.513,
hc_c40h22_0pent_2950,c1ccc2c(c1)ccc1c3cc4c5ccc6ccccc6c5c5cccc6ccc(c3c3ccccc3c21)c4c65,0.974,
hc_c40h22_0pent_2951,c1ccc2c(c1)ccc1ccc3c4cc5c6ccc7ccccc7c6c6cccc7ccc(c4ccc3c12)c5c76,0.619,
hc_c40h22_0pent_2952,c1ccc2c(c1)ccc1c3cc4c(ccc5c6ccccc6c6ccccc6c54)c4ccc5cccc(c21)c5c43,0.594,
hc_c40h22_0pent_2953,c1ccc2c(c1)ccc1c2ccc2c1cc1c3c2ccc2cccc(c23)c2c3ccccc3c3ccccc3c12,0.715,
hc_c40h22_0pent_2954,c1ccc2c(c1)ccc1c2ccc2c1cc1c3ccc4c5ccccc5ccc4c3c3cccc4ccc2c1c43,0.347,
hc_c40h22_0pent_2955,c1ccc2c(c1)ccc1c2ccc2c1cc1c3ccc4ccc5ccccc5c4c3c3cccc4ccc2c1c43,0.522,
hc_c40h22_0pent_2956,c1ccc2c(c1)ccc1c2ccc2c1cc1c3ccccc3c3c4c(ccc5ccccc54)cc4ccc2c1c43,0.574,
hc_c40h22_0pent_2957,c1ccc2c(c1)ccc1c2ccc2c1cc1c3ccccc3c3c4ccccc4cc4c5ccccc5c2c1c43,0.606,
